dir,image,class,brightness,pred,conf
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15633/0,15633_idx5_x1201_y151_class0.png,0,210.8364,1,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9041/0,9041_idx5_x901_y701_class0.png,0,203.3644,0,0.98609316
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14081/1,14081_idx5_x2851_y751_class1.png,1,155.6328,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10290/0,10290_idx5_x651_y2051_class0.png,0,182.5596,0,0.99991906
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9227/1,9227_idx5_x601_y1251_class1.png,1,146.834,0,0.9994393
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12821/0,12821_idx5_x551_y351_class0.png,0,193.876,0,0.99999964
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8867/0,8867_idx5_x2101_y1051_class0.png,0,187.8856,0,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9126/0,9126_idx5_x251_y801_class0.png,0,179.3324,0,0.9994655
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9382/0,9382_idx5_x301_y751_class0.png,0,184.7384,1,0.98008716
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16550/0,16550_idx5_x3201_y1001_class0.png,0,175.3808,0,0.8145573
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8956/0,8956_idx5_x2551_y451_class0.png,0,169.54,0,0.7342697
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15510/1,15510_idx5_x2351_y2001_class1.png,1,131.9352,1,0.999961
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8865/1,8865_idx5_x2001_y651_class1.png,1,152.8192,0,0.9972339
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12869/0,12869_idx5_x2851_y1_class0.png,0,202.1868,1,0.9981173
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13025/0,13025_idx5_x3101_y651_class0.png,0,222.9568,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12901/0,12901_idx5_x651_y1301_class0.png,0,210.8272,0,0.9999591
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9254/1,9254_idx5_x2901_y1051_class1.png,1,151.8288,1,0.9999989
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12824/0,12824_idx5_x2401_y851_class0.png,0,167.7956,1,0.997349
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10285/1,10285_idx5_x1051_y1001_class1.png,1,165.3612,1,0.58658576
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12905/0,12905_idx5_x1101_y2351_class0.png,0,174.3612,1,0.985802
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10291/0,10291_idx5_x3151_y951_class0.png,0,214.1372,1,0.94999945
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13460/0,13460_idx5_x501_y1751_class0.png,0,200.7724,1,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15471/0,15471_idx5_x701_y651_class0.png,0,222.2204,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14157/0,14157_idx5_x2851_y1851_class0.png,0,167.3484,1,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13106/1,13106_idx5_x1201_y2301_class1.png,1,155.3868,1,0.9999974
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10275/1,10275_idx5_x2401_y901_class1.png,1,132.3928,1,0.68711126
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14191/0,14191_idx5_x2101_y1101_class0.png,0,194.2444,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10288/0,10288_idx5_x2001_y951_class0.png,0,203.2588,0,0.9213158
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14157/0,14157_idx5_x2801_y1501_class0.png,0,170.5724,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9265/0,9265_idx5_x551_y1451_class0.png,0,168.2312,0,0.9999901
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14157/1,14157_idx5_x1751_y1101_class1.png,1,179.312,0,0.854876
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8984/0,8984_idx5_x2101_y101_class0.png,0,211.88,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12890/0,12890_idx5_x801_y1851_class0.png,0,211.774,0,0.8231556
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12868/0,12868_idx5_x1701_y1101_class0.png,0,185.8764,0,0.52987546
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16551/0,16551_idx5_x1651_y751_class0.png,0,195.342,1,0.97722
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10301/1,10301_idx5_x1151_y701_class1.png,1,136.1196,0,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15634/0,15634_idx5_x751_y401_class0.png,0,207.0844,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10306/0,10306_idx5_x1301_y1451_class0.png,0,165.6636,0,0.998841
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12626/0,12626_idx5_x1801_y251_class0.png,0,218.5176,1,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15512/0,15512_idx5_x1101_y651_class0.png,0,195.7944,1,0.99999905
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13462/0,13462_idx5_x451_y901_class0.png,0,194.8184,0,0.95708555
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14157/1,14157_idx5_x1551_y1351_class1.png,1,176.2668,0,0.99999976
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10288/0,10288_idx5_x2001_y1101_class0.png,0,207.2612,0,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13616/1,13616_idx5_x2651_y1651_class1.png,1,162.0516,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12930/0,12930_idx5_x401_y1501_class0.png,0,217.3344,1,0.9986104
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12894/0,12894_idx5_x951_y2001_class0.png,0,184.2388,0,0.9215478
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14211/1,14211_idx5_x1751_y1251_class1.png,1,164.0196,0,0.9999411
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15514/0,15514_idx5_x1751_y801_class0.png,0,222.4752,0,0.96968013
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9323/0,9323_idx5_x1651_y1901_class0.png,0,173.75,0,0.99999595
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14155/1,14155_idx5_x1901_y501_class1.png,1,158.8692,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9177/1,9177_idx5_x1801_y1451_class1.png,1,142.7448,0,0.9999466
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8975/1,8975_idx5_x1201_y1301_class1.png,1,179.19,1,0.9999461
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12911/0,12911_idx5_x1401_y101_class0.png,0,204.7012,1,0.999998
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12820/1,12820_idx5_x3151_y801_class1.png,1,160.4624,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16550/0,16550_idx5_x451_y2101_class0.png,0,198.3972,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10264/1,10264_idx5_x751_y1101_class1.png,1,163.8576,1,0.5102092
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12897/0,12897_idx5_x2601_y801_class0.png,0,198.5124,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13106/0,13106_idx5_x3051_y2301_class0.png,0,171.044,0,0.9999994
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16166/1,16166_idx5_x2101_y1401_class1.png,1,133.776,0,0.9992391
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12819/0,12819_idx5_x851_y2751_class0.png,0,210.9576,1,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14305/0,14305_idx5_x2201_y1151_class0.png,0,192.4796,1,0.5418571
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12954/0,12954_idx5_x1551_y901_class0.png,0,178.7324,0,0.999537
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12820/0,12820_idx5_x401_y1151_class0.png,0,176.784,0,0.9377283
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15514/0,15514_idx5_x2751_y351_class0.png,0,222.0444,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8955/0,8955_idx5_x1551_y451_class0.png,0,195.4848,0,0.9999975
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12934/0,12934_idx5_x1901_y1351_class0.png,0,168.4416,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10275/1,10275_idx5_x1851_y1351_class1.png,1,134.3188,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13025/0,13025_idx5_x1151_y1651_class0.png,0,198.1796,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14321/1,14321_idx5_x1051_y501_class1.png,1,182.5112,0,0.9999459
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15510/0,15510_idx5_x1551_y2151_class0.png,0,210.5196,0,0.98726535
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10302/0,10302_idx5_x1651_y101_class0.png,0,190.0888,1,0.9623283
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12898/0,12898_idx5_x1051_y101_class0.png,0,202.7136,0,0.9988223
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12951/1,12951_idx5_x2051_y2051_class1.png,1,161.5864,1,0.9994765
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12930/0,12930_idx5_x1651_y1201_class0.png,0,213.5552,0,0.9714986
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8917/1,8917_idx5_x751_y751_class1.png,1,135.4652,0,0.990338
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12930/0,12930_idx5_x1551_y1401_class0.png,0,211.1872,0,0.99958605
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8951/0,8951_idx5_x1801_y1701_class0.png,0,188.1588,0,0.99999917
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13688/0,13688_idx5_x1151_y601_class0.png,0,213.314,0,0.998268
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8865/0,8865_idx5_x851_y1601_class0.png,0,203.5768,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9290/0,9290_idx5_x1201_y501_class0.png,0,211.046,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12934/0,12934_idx5_x1701_y2501_class0.png,0,197.9308,0,0.9999994
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15516/0,15516_idx5_x2401_y901_class0.png,0,212.8984,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16551/0,16551_idx5_x2051_y2151_class0.png,0,187.0096,0,0.9844608
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12242/1,12242_idx5_x1751_y251_class1.png,1,142.0528,0,0.99999976
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14190/0,14190_idx5_x2951_y101_class0.png,0,193.8528,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10292/1,10292_idx5_x1551_y1451_class1.png,1,159.1036,0,0.7998465
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14156/0,14156_idx5_x2301_y951_class0.png,0,197.6,1,0.5424285
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14157/1,14157_idx5_x1751_y1651_class1.png,1,185.6556,1,0.99998975
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13021/0,13021_idx5_x651_y751_class0.png,0,198.0184,1,0.74033487
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12906/0,12906_idx5_x251_y1251_class0.png,0,218.5536,0,0.9999995
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12884/1,12884_idx5_x1351_y351_class1.png,1,181.0212,0,0.97723603
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10299/1,10299_idx5_x1951_y751_class1.png,1,131.2624,0,0.96208835
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13022/0,13022_idx5_x1051_y1851_class0.png,0,169.9592,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13023/1,13023_idx5_x1501_y1051_class1.png,1,148.4636,1,0.9993807
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9322/0,9322_idx5_x1201_y901_class0.png,0,176.7788,1,0.9583367
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13022/0,13022_idx5_x851_y1351_class0.png,0,165.3648,1,0.9996045
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13022/0,13022_idx5_x2751_y1351_class0.png,0,182.3412,1,0.9995515
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12906/1,12906_idx5_x1501_y2051_class1.png,1,177.754,0,0.9999864
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15840/1,15840_idx5_x2201_y1251_class1.png,1,141.6068,0,0.97405064
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9173/0,9173_idx5_x2951_y851_class0.png,0,213.9508,0,0.59723395
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15471/0,15471_idx5_x201_y401_class0.png,0,181.2396,1,0.99904317
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13693/0,13693_idx5_x2001_y1051_class0.png,0,198.0336,0,0.99999976
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12819/0,12819_idx5_x2201_y901_class0.png,0,184.24,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12748/1,12748_idx5_x1001_y351_class1.png,1,131.8728,0,0.5069729
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12749/0,12749_idx5_x1401_y101_class0.png,0,217.9028,0,0.84557456
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9346/0,9346_idx5_x201_y1751_class0.png,0,188.392,0,0.9999981
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10295/0,10295_idx5_x1251_y651_class0.png,0,182.118,0,0.9999958
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16896/0,16896_idx5_x451_y1401_class0.png,0,169.8944,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12949/1,12949_idx5_x1751_y601_class1.png,1,157.6912,1,0.7330137
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10302/1,10302_idx5_x2351_y1051_class1.png,1,189.692,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12897/0,12897_idx5_x3451_y1051_class0.png,0,192.8816,0,0.9999225
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8975/0,8975_idx5_x301_y701_class0.png,0,204.1524,1,0.99712926
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12949/1,12949_idx5_x2101_y1251_class1.png,1,154.9372,1,0.99999154
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15515/0,15515_idx5_x2351_y1601_class0.png,0,210.192,0,0.9975969
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12897/1,12897_idx5_x1851_y751_class1.png,1,186.2772,1,0.99999416
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8918/0,8918_idx5_x301_y901_class0.png,0,208.5812,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13916/0,13916_idx5_x1251_y601_class0.png,0,199.3472,0,0.8618119
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9290/0,9290_idx5_x551_y851_class0.png,0,192.6532,0,0.9889908
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12894/0,12894_idx5_x2451_y2401_class0.png,0,170.3544,1,0.99984276
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9320/0,9320_idx5_x1601_y2501_class0.png,0,204.2272,0,0.99998236
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12895/0,12895_idx5_x2451_y651_class0.png,0,187.248,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13401/0,13401_idx5_x1151_y2101_class0.png,0,219.8756,1,0.84193206
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15510/0,15510_idx5_x2351_y701_class0.png,0,181.4704,0,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9383/0,9383_idx5_x1651_y1201_class0.png,0,169.3988,0,0.9713192
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9383/0,9383_idx5_x1701_y1051_class0.png,0,219.1984,0,0.9999883
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12810/0,12810_idx5_x2901_y1551_class0.png,0,195.906,1,0.9782048
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10308/0,10308_idx5_x801_y2401_class0.png,0,184.7776,0,0.999913
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9267/1,9267_idx5_x2201_y901_class1.png,1,161.3992,0,0.8916164
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14211/1,14211_idx5_x1501_y651_class1.png,1,150.9416,0,0.9999411
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9226/0,9226_idx5_x1101_y1201_class0.png,0,188.2172,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9225/0,9225_idx5_x2301_y1051_class0.png,0,178.7428,1,0.9999933
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10299/0,10299_idx5_x401_y901_class0.png,0,165.13,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8865/0,8865_idx5_x2751_y151_class0.png,0,220.248,1,0.99999344
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9178/0,9178_idx5_x701_y1551_class0.png,0,193.2184,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12867/0,12867_idx5_x1301_y2051_class0.png,0,209.4364,1,0.8241247
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12901/0,12901_idx5_x901_y1551_class0.png,0,218.8972,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13106/0,13106_idx5_x2251_y1951_class0.png,0,224.2164,0,0.99999976
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13693/0,13693_idx5_x301_y501_class0.png,0,168.2228,1,0.8999785
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12820/0,12820_idx5_x2651_y1701_class0.png,0,199.8552,1,0.9999951
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14155/1,14155_idx5_x1951_y1151_class1.png,1,138.97,0,0.9863897
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12867/0,12867_idx5_x1801_y2001_class0.png,0,212.7116,0,0.99999976
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13024/0,13024_idx5_x1551_y1851_class0.png,0,174.4984,1,0.9999944
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13459/0,13459_idx5_x2201_y1351_class0.png,0,176.098,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15513/1,15513_idx5_x351_y1401_class1.png,1,188.6224,1,0.9999993
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13460/0,13460_idx5_x701_y1201_class0.png,0,172.2348,0,0.9998362
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13461/0,13461_idx5_x1451_y751_class0.png,0,173.24,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8864/0,8864_idx5_x1551_y1901_class0.png,0,222.8668,1,0.75937116
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14211/1,14211_idx5_x1351_y851_class1.png,1,155.0684,0,0.92732257
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9266/0,9266_idx5_x701_y401_class0.png,0,176.8368,0,0.8256723
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12930/0,12930_idx5_x1651_y1351_class0.png,0,206.8724,0,0.99999964
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9324/0,9324_idx5_x2051_y951_class0.png,0,194.7388,0,0.9999974
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8918/0,8918_idx5_x2201_y1001_class0.png,0,217.5768,1,0.61649203
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9254/0,9254_idx5_x2551_y351_class0.png,0,216.2984,1,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13462/0,13462_idx5_x2201_y1301_class0.png,0,171.0448,1,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12898/0,12898_idx5_x501_y801_class0.png,0,204.9556,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12751/1,12751_idx5_x851_y1901_class1.png,1,186.15,0,0.9990709
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9126/0,9126_idx5_x1301_y1001_class0.png,0,170.9684,0,0.9999958
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8974/1,8974_idx5_x1451_y1451_class1.png,1,159.896,0,0.9999856
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12878/1,12878_idx5_x1451_y1901_class1.png,1,152.0592,0,0.999992
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9345/0,9345_idx5_x2351_y2251_class0.png,0,220.1296,0,0.9980204
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14082/0,14082_idx5_x1951_y1651_class0.png,0,192.9928,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9259/0,9259_idx5_x1401_y2501_class0.png,0,204.3156,0,0.97099453
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8867/0,8867_idx5_x2951_y1701_class0.png,0,178.8604,0,0.99999964
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13693/0,13693_idx5_x2701_y1201_class0.png,0,221.2876,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13591/1,13591_idx5_x2251_y1701_class1.png,1,160.1292,0,0.99800783
